0.14028,0.90682
0.16032,0.87375
0.34068,0.79513
0.69138,1.1391
1.0421,0.61517
1.2625,0.49339
1.2926,0.49561
1.5832,0.45483
2.6553,0.51418
3.016,0.33251
3.0762,0.2394
3.3267,0.17105
3.4569,0.16443
3.507,0.13226
3.7776,0.1232
3.8377,0.10506
4.2585,0.075031
4.4188,0.090576
4.4389,0.059911
4.8196,0.13487
